category,state,lat,long,city_pop,is_anomaly,anomaly_score,decision_score,raw_score,severity
1.50715635758865,-0.5362354403039843,0.7063854041296935,1.6804032588920665,0.20831775698702373,1,0.5134968989003664,-0.023943425296821585,-0.5239434252968216,faible
0.9695262657020922,1.3112188151602724,-0.0855271236116413,0.6904105021137463,-1.5558262623624362,1,0.5134482105957239,-0.023932031441941337,-0.5239320314419413,faible
1.50715635758865,-1.6020744338410555,-0.21664643196974978,-1.6405788262785972,-0.7162541157236064,1,0.5086911454171236,-0.022818800847884457,-0.5228188008478845,faible
1.7759714035319287,0.3874916874281441,-1.2025274982489251,-1.1663768268570047,-0.5569905041329855,1,0.5056243639621145,-0.022101124126455374,-0.5221011241264554,faible
-0.9121790559008596,-1.7441862996459983,-0.6652114142933934,-0.3718727023498544,-1.504308204315316,1,0.5005428471478378,-0.02091196657458605,-0.520911966574586,faible
-0.9121790559008596,1.6664984796726297,0.7926706312960323,-1.1171463110891027,-1.1540746024783775,1,0.4886137149106144,-0.018120355682482492,-0.5181203556824825,faible
-0.9121790559008596,1.240162882257801,0.03250878468959664,-1.321608039130651,-1.8990517857006042,1,0.4870580130917108,-0.01775629616363794,-0.5177562961636379,faible
-0.3745489640143019,-1.2467947693286985,-2.466298351405808,0.6014698572888496,0.9815528422020937,1,0.4837724557231833,-0.016987422321499412,-0.5169874223214994,faible
1.50715635758865,1.595442546770158,0.10825800277587189,0.8791962933833158,-0.21113597704153883,1,0.4767790530291635,-0.01535085238956646,-0.5153508523895665,faible
-0.9121790559008596,-0.32306764159657003,1.4091188685550358,0.188455814592743,-1.574383522402969,1,0.4694828190366166,-0.013643415010226034,-0.513643415010226,faible
1.50715635758865,0.7427713519405011,1.0020661695894066,-1.7358202491422368,-0.7428286141203726,1,0.4668867256841644,-0.013035886957430298,-0.5130358869574303,faible
1.7759714035319287,-1.1757388364262271,-1.4655609009499049,0.4025689049677304,-0.3811674763790181,1,0.46195567162487516,-0.01188194013651156,-0.5118819401365116,faible
-0.9121790559008596,1.382274748062744,1.1196741162065416,1.5034066946021898,0.17896669938160215,1,0.45043569154283325,-0.00918607750087952,-0.5091860775008795,faible
1.7759714035319287,-1.1757388364262271,-1.6021214364344694,0.16216749642593611,-0.3364390722928767,1,0.44542428881315144,-0.00801332778474817,-0.5080133277847482,faible
1.50715635758865,0.9559391506479155,-1.1159365841653683,0.49649895716593323,0.21465230673885424,1,0.44422777056346086,-0.007733323060849284,-0.5077333230608493,faible
-0.3745489640143019,-0.5362354403039843,0.7922630487397445,1.796436277258294,1.2435545408602977,1,0.44355582438492724,-0.0075760767303032495,-0.5075760767303032,faible
-0.9121790559008596,0.7427713519405011,1.4241994231377213,-1.6232556993082707,-0.38877874578690036,1,0.4378526132941657,-0.006241432609982778,-0.5062414326099828,faible
1.50715635758865,1.1691069493553297,-1.1745061975040694,-0.8873251034011586,-0.5406205285562973,1,0.4324434613044424,-0.004975603100235482,-0.5049756031002355,faible
-0.3745489640143019,-0.03884390998668439,1.923243505057735,-1.440420675962264,-0.6435233568465822,1,0.4298290768417244,-0.0043637946302533814,-0.5043637946302534,faible
